objectid,filename,title,creator,date,description,format,subject,grouping,distinction,location,collection_grouping_location_notes,accession_number,museum_entry link,collection number,file count,artist,culture,country,earliest_date,latest_date,style_or_period,materials_or_techniques,measurements[67431],creation_or_discovery site,photographer,relationships,rights,license_info
SSID22380585_P7200206.JPG,https://archive.org/download/SSID22380585_P7200206.JPG/SSID22380585_P7200206.JPG,Terracotta lamp ,Timothy Moore Project Collection,7/17/17,Lamp with a maenad playing a tympanon,image/jpeg,music;maenad; Bacchus; Dionysus; tympanon; percussion; Red figure jug,,music,British Museum,,"18,660,415.56",https://www.britishmuseum.org/collection/object/G_1866-0415-56,G69/dc23,1,,Roman,Libya,170AD,200AD,Roman Empire,Terracotta,,"Cyrenaica, Libya",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380584_P7200204.JPG,https://archive.org/download/SSID22380584_P7200204.JPG/SSID22380584_P7200204.JPG,Terracotta group of women,Timothy Moore Project Collection,7/17/17,"Group of women; a women playing the harp, with two attendants",image/jpeg,music;harp; string; Red figure jug,,music,British Museum,,"18,500,304.10",https://www.britishmuseum.org/collection/object/G_1850-0304-10,G69/dc23,1,,Roman,Tunisia,1AD,130AD,Roman Empire,Terracotta,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380583_P7200208.JPG ,https://archive.org/download/SSID22380583_P7200208.JPG /SSID22380583_P7200208.JPG ,Terracotta mould,Timothy Moore Project Collection,7/17/17,"Mould for an Arrentine beaker and modern cast, with a figure of Victory playing the kithara with a plectrum",image/jpeg,music;mould; Victory; Nike; kithara; plectrum; string; lyre; Terracotta statue,,music,British Museum,,"19,000,726.50",https://www.britishmuseum.org/collection/object/G_1900-0726-5,G69/dc23,1,,Roman,,100BC,100AD,Roman Empire,Terracotta,,,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380582_P7200108.JPG,https://archive.org/download/SSID22380582_P7200108 JPG/SSID22380582_P7200108 JPG,Dancing at an altar,Timothy Moore Project Collection,7/17/17,Terracotta group of two women with elaborate jewelry in front of an altar; one plays a tympanon (tympanon) one dances in front,image/jpeg,music;tympanon; percussion; dancing; dance; altar; Terracotta statue,,music,British Museum,,"18,421,203.10",https://www.britishmuseum.org/collection/object/G_1842-1203-1,G19/dc1,1,,Greek,,430BC,450BC,Classical Greek,Terracotta,,"Athens, Greece?",Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380581_IMG_1911.JPG,https://archive.org/download/SSID22380581_IMG_1911.JPG/SSID22380581_IMG_1911.JPG,Red-figure kylix,Timothy Moore Project Collection,7/20/17,Kylix showing a youthful Apollo seated at an altar playing the kithara,image/jpeg,music;kithara; lyre; string; Apollo; kitharode altar,,music,British Museum,,"18,931,115.10",https://www.britishmuseum.org/collection/object/G_1893-1115-1,G69/dc22,1,,Greek,,480BC,470BC,Classical Greek,Clay,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380580_IMG_1909.JPG,https://archive.org/download/SSID22380580_IMG_1909.JPG/SSID22380580_IMG_1909.JPG,Red-figure chous (wine jug),Timothy Moore Project Collection,7/20/17,Chous showing a seated boy reading from a papyrus and a boy with lyre,image/jpeg,music;lyre; string; chous; education; papyrus,,music,British Museum,,"17,720,320.22",https://www.britishmuseum.org/collection/object/G_1772-0320-221,G69/dc22,1,Shuvalov Painter (Attributed to),Greek,Greece,450BC,430BC,Classical Greek,Clay,,"Viterbo, Italy (?)",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380579_IMG_1908.JPG,https://archive.org/download/SSID22380579_IMG_1908.JPG/SSID22380579_IMG_1908.JPG,Restored lyre,Timothy Moore Project Collection,7/20/17,Lyre restored from remains said to have been found in Athens,image/jpeg,music;lyre; kithara; string; extant,,music,British Museum,,"18,600,610.50",https://www.britishmuseum.org/collection/object/G_1816-0610-501 ,G69/dc22,1,,Greek,,401BC,300BC,Classical Greek,,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380578_IMG_1881.JPG,https://archive.org/download/SSID22380578_IMG_1881.JPG/SSID22380578_IMG_1881.JPG,Mildenhall Great Dish,Timothy Moore Project Collection,7/20/17,"Silver platter featuring reliefs of Bacchic figures, including a man playing the tibia, a satyr playing a syrinx, woman with crotala, woman with a tympanon",image/jpeg,music;Dionysus; Bacchus; bacchic; tibia; aulos; wind; crotala; percussion; syrinx; wind; satyr; Silenus; Hercules; maenads; tympanon; Teracotta statue,Alternate Angles,music,British Museum,Mildenhall Great Dish Alternate Angles,"1946, 1007.1",https://www.britishmuseum.org/collection/object/H_1946-1007-1,G49/dc22,1,,Roman,,301AD,400AD,Romano-British,Engraved silver,,"West Row, Mildenhall, England",Michael Whisenhunt,P7170093,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380577_IMG_2061.JPG,https://archive.org/download/SSID22380577_IMG_2061.JPG/SSID22380577_IMG_2061.JPG,Decorated lagynos (wine flagon),Timothy Moore Project Collection,7/20/17,"Lagynos decorated with a harp, a lagynos, garlands, painted on white background",image/jpeg,music;Lagynos; harp; string,,music,British Museum,,"18,670,512.52",https://www.britishmuseum.org/collection/object/G_1867-0512-52,G22/dc4,1,,Greek,,230BC,150BC,Hellenistic,Clay,,"Benghazi, Libya",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380576_IMG_1915.JPG,https://archive.org/download/SSID22380576_IMG_1915.JPG/SSID22380576_IMG_1915.JPG,Red-figure amphora showing the Muses playing various instruments,Timothy Moore Project Collection,7/20/17,Mousaios holding a lyre,image/jpeg,music;chelys lyre; string; Mousaios; Muse; tuning pegs; Red figure bowl,Alternate Angles,music,British Museum,Red-figure amphora showing the Muses playing various instruments Alternate Angles,"18,470,909.70",https://www.britishmuseum.org/collection/object/G_1847-0909-7,G69/dc22,1,Peleus Painter (Attributed to),Greek,Greece,450BC,430BC,Classical Greek,Clay,,"Vulci, Italy (?)",Michael Whisenhunt,"IMG_1913, IMG_1914",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380575_IMG_1914.JPG,https://archive.org/download/SSID22380575_IMG_1914.JPG/SSID22380575_IMG_1914.JPG,Red-figure amphora showing the Muses playing various instruments,Timothy Moore Project Collection,7/20/17,Terpsichore playing a harp,image/jpeg,music;harp; string; Terpsichore; Muse; Red figure bowl,Alternate Angles,music,British Museum,Red-figure amphora showing the Muses playing various instruments Alternate Angles,"18,470,909.70",https://www.britishmuseum.org/collection/object/G_1847-0909-7,G69/dc22,1,Peleus Painter (Attributed to),Greek,Greece,450BC,430BC,Classical Greek,Clay,,"Vulci, Italy (?)",Michael Whisenhunt,"IMG_1913, IMG_1915",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380574_IMG_1913.JPG,https://archive.org/download/SSID22380574_IMG_1913.JPG/SSID22380574_IMG_1913.JPG,Red-figure amphora showing the Muses playing various instruments,Timothy Moore Project Collection,7/20/17,Melousa holding auloi; she has her finger on the mouthpiece; a lyre hangs in the background,image/jpeg,music;aulos; tibia; wind; Melousa; Muse; lyre; string; mouthpiece,Alternate Angles,music,British Museum,Red-figure amphora showing the Muses playing various instruments Alternate Angles,"18,470,909.70",https://www.britishmuseum.org/collection/object/G_1847-0909-7,G69/dc22,1,Peleus Painter (Attributed to),Greek,Greece,450BC,430BC,Classical Greek,Clay,,"Vulci, Italy (?)",Michael Whisenhunt,"IMG_1914, IMG_1915",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380573_IMG_2088.JPG,https://archive.org/download/SSID22380573_IMG_2088.JPG/SSID22380573_IMG_2088.JPG,Young man playing the aulos,Timothy Moore Project Collection,7/20/17,A young man (kouros) playing the aulos,image/jpeg,music;aulos; tibia; wind; kouros,,music,British Museum,,"18,641,007.32",https://www.flickr.com/photos/dalbera/8706085482,,1,,Greek,,600BC,570BC,Archaic Greek,Limestone,,"Kamiros, Rhodes",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380572_IMG_2143.JPG,https://archive.org/download/SSID22380572_IMG_2143.JPG/SSID22380572_IMG_2143.JPG,Relief of a maenad and two satyrs in a Dionysiac procession,Timothy Moore Project Collection,7/20/17,"A maenad playing a tympanon, a satyr playing the aulos, and a satyr holding a thyrsos",image/jpeg,music;aulos; tibia; wind; tympanon; percussion; maenad; satyr; Dionysus; procession,Alternate Angles,music,British Museum,Relief of a maenad and two satyrs in a Dionysiac procession Alternate Angles,"18,050,703.13",https://www.britishmuseum.org/collection/object/G_1805-0703-128,Not on Display,1,,Roman,,90AD,110AD,Roman Empire,Marble,,"Villa Quintilliana, Via Appia",Michael Whisenhunt,P7200129,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380571_IMG_2133.JPG,https://archive.org/download/SSID22380571_IMG_2133.JPG/SSID22380571_IMG_2133.JPG,Plate with two revelers,Timothy Moore Project Collection,7/20/17,"Red-figure plate with two revelers; one plays the aulos, one holds a large vessel",image/jpeg,music;aulos; tibia;wind; revelers; komos,,music,British Museum,,"18,670,508.10",https://www.britishmuseum.org/collection/object/G_1867-0508-1022 ,E137,1,Epiktetos,Greek,Greece,530BC,490BC,Archaic Greek,Clay,,"Vulci, Etruria, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380570_IMG_2121.JPG,https://archive.org/download/SSID22380570_IMG_2121.JPG/SSID22380570_IMG_2121.JPG,Skyphos (drinking cup) depicting Boiotian Kabeirion music and ritual,Timothy Moore Project Collection,7/20/17,"Skyphos with an aulos player and two nude dancers, one holding a tympanon",image/jpeg,music;aulos; tibia; wind; Kabeirion; Boiotia; dance; dancing; tympanon?; percussion?,Alternate Angles,music,British Museum,Skyphos (drinking cup) depicting Boiotian Kabeirion music and ritual Alternate Angles,"18,890,808.20",https://www.britishmuseum.org/collection/object/G_1889-0808-2,G15/dc10,1,,Greek/Boiotian,,450BC,420BC,Classical Greek,Clay,,Boiotia,Michael Whisenhunt,IMG_2120,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380569_IMG_2120.JPG,https://archive.org/download/SSID22380569_IMG_2120.JPG/SSID22380569_IMG_2120.JPG,Skyphos (drinking cup) depicting Boiotian Kabeirion music and ritual,Timothy Moore Project Collection,7/20/17,Skyphos with an aulos player (cheeks very puffed out) and two nude dancers,image/jpeg,music;aulos; tibia; wind; Kabeirion; Boiotia; dance; dancing,Alternate Angles,music,British Museum,Skyphos (drinking cup) depicting Boiotian Kabeirion music and ritual Alternate Angles,"18,890,808.20",https://www.britishmuseum.org/collection/object/G_1889-0808-2?selectedImageId=533674001 ,G15/dc10,1,,Greek/Boiotian,,450BC,420BC,Classical Greek,Clay,,Boiotia,Michael Whisenhunt,IMG_2121,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380568_IMG_2118.JPG,https://archive.org/download/SSID22380568_IMG_2118.JPG/SSID22380568_IMG_2118.JPG,Relief plaque of Sappho and Alkaios (?),Timothy Moore Project Collection,7/20/17,"Relief plaque, possibly with Alkaios attempting to seduce Sappho; Sappho plays a barbitos",image/jpeg,music;barbitos; lyre; string; Alkaios; Sappho; poet,,music,British Museum,,"18,420,728.11",https://www.britishmuseum.org/collection/object/G_1842-0728-1132 ,G15/dc2,1,,Greek,,470BC,450BC,Classical Greek,Terracotta,,"Melos, Cyclades, Greece",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380567_IMG_2116.JPG,https://archive.org/download/SSID22380567_IMG_2116.JPG/SSID22380567_IMG_2116.JPG,Drinking cup (kylix) with a feast,Timothy Moore Project Collection,7/20/17,Black-figure kylix with attendants at a feast; one plays an aulos; birds and a large vessel,image/jpeg,music;kylix; aulos; tibia; wind; feast; Sparta,,music,British Museum,,"18,540,810.40",https://www.britishmuseum.org/collection/object/G_1854-0810-4?selectedImageId=16747003 ,G13/dc2,1,Rider Painter from Sicyon (Attributed to),Greek,Greece,550BC,530BC,Archaic Greek,Clay,,"Sparta, Greece",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380566_IMG_2112.JPG,https://archive.org/download/SSID22380566_IMG_2112.JPG/SSID22380566_IMG_2112.JPG,Two-handled vase (amphora) with a storyteller (rhapsode) and a male singer,Timothy Moore Project Collection,7/20/17,"Side 2 of red-figure amphora with a male singer playing the aulos, standing on a platform as in a contest, wearing a phorbeia",image/jpeg,music;aulos; tibia; wind; contest; phorbeia,,music,British Museum,,"18,431,103.34",https://www.britishmuseum.org/collection/object/G_1843-1103-34,G15/dc4,1,Kleophrades Painter (Attributed to),Greek,Greece,490BC,480BC,Classical Greek,Clay,,"Vulci, Etruria, Italy",Michael Whisenhunt,P7200156,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380565_IMG_2108.JPG,https://archive.org/download/SSID22380565_IMG_2108.JPG/SSID22380565_IMG_2108.JPG,"Wine-mixing bowl (calyx-krater) with scenes of Pandora's creation a chorus of Pans, a chorus of women, satyrs playing ball",Timothy Moore Project Collection,7/20/17,Side 2 of red-figure calyx-krater with chorus of women and an aulos player and a chorus of satyrs,image/jpeg,music;tibia; aulos; wind; satyr; drama; Athenian drama; chorus; theater,Alternate Angles,music,British Museum,"Wine-mixing bowl (calyx-krater) with scenes of Pandora's creation a chorus of Pans, a chorus of women, satyrs playing ball Alternate Angles","18,561,213.10",https://www.britishmuseum.org/collection/object/G_1856-1213-1,G15/dc4,1,Niobid Painter (Attributed to),Greek,Greece,460BC,450BC,Classical Greek,Clay,,"Altamura, Italy",Michael Whisenhunt,P7200153,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380564_IMG_2103.JPG,https://archive.org/download/SSID22380564_IMG_2103.JPG/SSID22380564_IMG_2103.JPG,Drinking cup (kylix) with drinking party,Timothy Moore Project Collection,7/20/17,Red-figure kylix with a reclining youth at a symposium holding an aulos and a female dancer; sybene in background,image/jpeg,music;aulos; tibia; wind; symposium; kylix; drinking cup; dance; dancing; sybene; case,,music,British Museum,,"18,480,619.70",https://www.britishmuseum.org/collection/object/G_1848-0619-7 ,G15/dc4,1,Brygos Painter (Attributed to),Greek,Greece,490BC,480BC,Classical Greek,Clay,,"Vulci, Etruria, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380563_IMG_2158.JPG,https://archive.org/download/SSID22380563_IMG_2158.JPG/SSID22380563_IMG_2158.JPG,Teracotta statuette of a woman,Timothy Moore Project Collection,7/20/17,Statuette of a woman playing a kithara,image/jpeg,music;lyre; string; kithara,,music,British Museum,,"18,680,705.37",https://www.britishmuseum.org/collection/object/G_1868-0705-37 ,G73/dc30,1,,Greek,,340BC,320BC,Classical Greek,Terracotta,,"Taranto, Apulia, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380562_IMG_2153.JPG,https://archive.org/download/SSID22380562_IMG_2153.JPG/SSID22380562_IMG_2153.JPG,Jar (pelike) with a woman beside an incense-burner,Timothy Moore Project Collection,7/20/17,Gnathian pelike with a woman playing the aulos,image/jpeg,music;aulos; tibia; wind; incense; auletris,,music,British Museum,,"18,750,818.90",https://www.britishmuseum.org/collection/object/G_1875-0818-9,G73/dc17,1,Naples Harp Group (Attributed to),Greek,Italy,340BC,320BC,Classical Greek,Clay,,"Gela, Sicily, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380561_IMG_2148.JPG,https://archive.org/download/SSID22380561_IMG_2148.JPG/SSID22380561_IMG_2148.JPG,"Red-figure dinos (wine bowl), with lid and stand",Timothy Moore Project Collection,7/20/17,"Dinos depicting three banqueters, a satyr, and hetairai (courtesans); one plays the aulos",image/jpeg,music;aulos; tibia; wind; hetairai; satyr; symposium; auletris,,music,British Museum,,"18,561,226.40",https://www.britishmuseum.org/collection/object/G_1856-1226-4,Not on Display,1,,Greek,,350BC,340BC,Classical Greek,Clay,,"Apulia, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380560_IMG_2145.JPG,https://archive.org/download/SSID22380560_IMG_2145.JPG/SSID22380560_IMG_2145.JPG,"Red-figure bell krater (wine bowl) with a satyr, maenad, and Dionysos",Timothy Moore Project Collection,7/20/17,"Wine bowl with a satyr playing the aulos, a maenad (Dionysus not visible)",image/jpeg,music;aulos; tibia; wind; Dionysos; maenad; Bacchus; Bacchic; Bacchant; satyr,,music,British Museum,,"18,240,501.22",https://www.britishmuseum.org/collection/object/G_1824-0501-22,G73/dc13,1,Ariadne Painter (Attributed to),Greek,,400BC,390BC,Classical Greek,Clay,,"Apulia, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380559_IMG_2195.JPG,https://archive.org/download/SSID22380559_IMG_2195.JPG/SSID22380559_IMG_2195.JPG,Votive Model of Musicians,Timothy Moore Project Collection,7/20/17,"Two musicians; one plays the aulos, the other plays a lyre",image/jpeg,music;aulos; tibia; wind; lyre; plectrum; votive; string,,music,British Museum,,"19,190,620.60",https://www.britishmuseum.org/collection/object/G_1919-0620-6 ,G71/dc13,1,,Etruscan,,400BC,300BC,Etruscan,Clay,,"Etruria, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380558_IMG_2193.JPG,https://archive.org/download/SSID22380558_IMG_2193.JPG/SSID22380558_IMG_2193.JPG,Bronze casket handle (cista) cast,Timothy Moore Project Collection,7/20/17,Cista cast in the form of Silenus supported by two satyrs; one holds a pair of auloi,image/jpeg,music;satyr; Silenus; aulos; tibia; wind; Bacchic,,music,British Museum,,"18,730,820.10",https://www.britishmuseum.org/collection/object/G_1873-0820-100 ,G71/dc31,1,,Roman,,325BC,250BC,Roman Republic,Bronze,,"Praeneste, Latium, Italy (?)",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380557_IMG_2204.JPG,https://archive.org/download/SSID22380557_IMG_2204.JPG/SSID22380557_IMG_2204.JPG,Terracotta relief: three Bacchic masks,Timothy Moore Project Collection,7/20/17,"Terracotta relief show Bacchus flanked by Silenus and a satyr, and depicting panpipes",image/jpeg,music;syrinx; panpipe; wind; Bacchus; Silenus; satyr; Bacchic; mask; theater,,music,British Museum,,"18,050,703.34",https://www.britishmuseum.org/collection/object/G_1805-0703-339,G70,1,,Roman,,20BC,50AD,Roman Empire,Terracotta,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380555_IMG_2202.JPG,https://archive.org/download/SSID22380555_IMG_2202.JPG/SSID22380555_IMG_2202.JPG,Two ceremonial rattles,Timothy Moore Project Collection,7/20/17,"Two ceremonial rattles (sistra) carved from ivory, bone, and shell",image/jpeg,music;sistrum; rattle; percussion; Isis; cult of Isis; Hathor; extant,,music,British Museum,,"19,100,417.10",Link 1: https://www.britishmuseum.org/collection/object/G_2005-0707-1 Link 2: https://www.britishmuseum.org/collection/object/G_1910-0417-1,G71/dc13,1,,Etruscan,,300BC,201BC,Etruscan,"Ivory, Bone, Shell",,"Orvieto, Italy (?)",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380554_IMG_2200.JPG,https://archive.org/download/SSID22380554_IMG_2200.JPG/SSID22380554_IMG_2200.JPG,Bronze statuette of a satyr,Timothy Moore Project Collection,7/20/17,Statuette of a satyr (Marsyas) holding aulos,image/jpeg,music;aulos; tibia; wind; satyr; Marsyas,,music,British Museum,,"18,240,466.10",https://www.britishmuseum.org/collection/object/G_1824-0466-1 ,G71/dc13,1,,Etruscan,,500BC,475BC,Etruscan,Bronze,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380553_IMG_2223.JPG,https://archive.org/download/SSID22380553_IMG_2223.JPG/SSID22380553_IMG_2223.JPG,Wall painting with followers of Bacchus,Timothy Moore Project Collection,7/20/19,Detail of tibia player,image/jpeg,music;aulos; tibia; wind; Bacchus; Bacchic; Pamphilj; dance; dancing,Alternate Angles,music,British Museum,Wall painting with followers of Bacchus Alternate Angles,"18,730,208.10",https://www.britishmuseum.org/collection/object/G_1873-0208-1 ,G70/dc15,1,,Roman,,60BC,40BC,Roman Republic,Fresco,,"Villa Pamphilj, Rome (?)",Michael Whisenhunt,IMG_2222,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380552_IMG_2222.JPG,https://archive.org/download/SSID22380552_IMG_2222.JPG/SSID22380552_IMG_2222.JPG,Wall painting with followers of Bacchus,Timothy Moore Project Collection,7/20/18,Wall painting depicting followers of Bacchus playing music and dancing; one plays the tibia,image/jpeg,music;aulos; tibia; wind; Bacchus; Bacchic; Pamphilj; dance; dancing,Alternate Angles,music,British Museum,Wall painting with followers of Bacchus Alternate Angles,"18,730,208.10",https://www.britishmuseum.org/collection/object/G_1873-0208-1,G70/dc15,1,,Roman,,60BC,40BC,Roman Republic,Fresco,,"Villa Pamphilj, Rome (?)",Michael Whisenhunt,IMG_2223,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380551_IMG_2216.JPG,https://archive.org/download/SSID22380551_IMG_2216.JPG/SSID22380551_IMG_2216.JPG,Panel from a painted wall of Ulysses and the Sirens,Timothy Moore Project Collection,7/20/17,"Ulysses resists the songs of the Sirens; one plays the tibia, one plays the lyre, and one sings",image/jpeg,music;Ulysses; Odysseus; Odyssey; Sirens; aulos; tibia; wind; lyre; string; Pompeii; myth; Homer; song; singing,,music,British Museum,,"18,670,508.14",https://www.britishmuseum.org/collection/object/G_1867-0508-1354,Not on Display,1,,Roman,,50AD,75AD,Roman Empire,Fresco,,"Pompeii, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380550_IMG_2213.JPG,https://archive.org/download/SSID22380550_IMG_2213.JPG/SSID22380550_IMG_2213.JPG,Fresco of a woman playing the kithara,Timothy Moore Project Collection,7/20/17,Love scene of a women playing the kithara with her lover,image/jpeg,music;lyre; kithara; string; Pompeii; fresco; love,,music,British Museum,,"18,670,508.14",https://www.britishmuseum.org/collection/object/G_1867-0508-1353 ,G70/dc11,1,,Roman,,50AD,79AD,Roman Empire,Fresco,,"Pompeii, Italy",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380549_IMG_2210.JPG,https://archive.org/download/SSID22380549_IMG_2210.JPG/SSID22380549_IMG_2210.JPG,Cupid running to his right with a cloak draped over his left arm,Timothy Moore Project Collection,7/20/18,Tomb relief of Cupid running to his right with a cloak draped over his left arm,image/jpeg,non-music;Cupid; Venus; funerary,Collection,non-music,British Museum,,,https://www.ostia-antica.org/dict/topics/puteoli/presentation/puteoli-tombs.htm,,1,,Roman,,40AD,100AD,Roman Empire,Stucco,,"Fondo Fraia, Pozzuoli Italy",Michael Whisenhunt,"IMG_2208, IMG_2209",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380548_IMG_2209.JPG,https://archive.org/download/SSID22380548_IMG_2209.JPG/SSID22380548_IMG_2209.JPG,Cupid turned to the left and holding a libation bowl,Timothy Moore Project Collection,7/20/17,Tomb relief of Cupid turned to the left and holding a libation bowl,image/jpeg,non-music;Cupid; Venus; funerary,Collection,non-music,British Museum,,,https://www.ostia-antica.org/dict/topics/puteoli/presentation/puteoli-tombs.htm,,1,,Roman,,40AD,100AD,Roman Empire,Stucco,,"Fondo Fraia, Pozzuoli Italy",Michael Whisenhunt,"IMG_2208, IMG2211",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380547_IMG_2208.JPG,https://archive.org/download/SSID22380547_IMG_2208.JPG/SSID22380547_IMG_2208.JPG,Cupid flying to the right and holding a lyre,Timothy Moore Project Collection,7/20/17,Tomb relief of Cupid flying to the right holding a lyre,image/jpeg,music;Cupid; Venus; lyre; string; funerary,Collection,music,British Museum,,,https://www.ostia-antica.org/dict/topics/puteoli/presentation/puteoli-tombs.htm,,1,,Roman,,40AD,100AD,Roman Empire,Stucco,,"Fondo Fraia, Pozzuoli Italy",Michael Whisenhunt,"IMG_2209, IMG2210",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
