objectid,filename,title,title,description,format,subject,grouping,location,latitude,longitude,collection_grouping_location_notes,accession_number,museum_entry_link,collection_number,file_count,artist,culture,country,date_photographed,earliest_date,latest_date,date,year,style_or_period,materials_or_techniques,measurements,creation_or_discovery_site,tags,photographer,relationships,rights,license_info,,,,,,,,,,,,,
SSID19334292_000362786_3600.jpg,https://archive.org/download/SSID19334292_000362786_3600.jpg/SSID19334292_000362786_3600.jpg,Pompeii Graffiti,Pompeii Graffiti,Pompeii graffiti.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,"Pompeii, Napoli, Campania, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334291_000362785_3600.jpg,https://archive.org/download/SSID19334291_000362785_3600.jpg/SSID19334291_000362785_3600.jpg,Rome Porticus Octaviae,Rome Porticus Octaviae,Rome Porticus Octaviae.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,"Rome, Roma, Lazio, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334290_000362784_3600.jpg,https://archive.org/download/SSID19334290_000362784_3600.jpg/SSID19334290_000362784_3600.jpg,Rome Arch of Janus,Rome Arch of Janus,Rome Arch of Janus.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,"Rome, Roma, Lazio, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334289_000362783_3600.jpg,https://archive.org/download/SSID19334289_000362783_3600.jpg/SSID19334289_000362783_3600.jpg,Pompeii Street At End of Excavations,Pompeii Street At End of Excavations,Pompeii street at end of excavations.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,"Pompeii, Napoli, Campania, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334288_000362782_3600.jpg,https://archive.org/download/SSID19334288_000362782_3600.jpg/SSID19334288_000362782_3600.jpg,Pompeii Street,Pompeii Street,Pompeii street.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,"Pompeii, Napoli, Campania, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334287_000362781_3600.jpg,https://archive.org/download/SSID19334287_000362781_3600.jpg/SSID19334287_000362781_3600.jpg,Pompeii Street Via Dell'Abbondanza,Pompeii Street Via Dell'Abbondanza,Pompeii street Via dell'Abbondanza.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,"Pompeii, Napoli, Campania, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334286_000362780_3600.jpg,https://archive.org/download/SSID19334286_000362780_3600.jpg/SSID19334286_000362780_3600.jpg,Pompeii Street Via Stabiana,Pompeii Street Via Stabiana,Pompeii street Via Stabiana.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334285_000362779_3600.jpg,https://archive.org/download/SSID19334285_000362779_3600.jpg/SSID19334285_000362779_3600.jpg,Pompeii Street Via Stabiana,Pompeii Street Via Stabiana,Pompeii street Via Stabiana.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334283_000362778_3600.jpg,https://archive.org/download/SSID19334283_000362778_3600.jpg/SSID19334283_000362778_3600.jpg,Pompeii Street Via Degli Augustali,Pompeii Street Via Degli Augustali,Pompeii street via degli Augustali.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334282_000362777_3600.jpg,https://archive.org/download/SSID19334282_000362777_3600.jpg/SSID19334282_000362777_3600.jpg,Pompeii Gate Porta Marina,Pompeii Gate Porta Marina,Pompeii gate Porta Marina.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334281_000362776_3600.jpg,https://archive.org/download/SSID19334281_000362776_3600.jpg/SSID19334281_000362776_3600.jpg,Rome Bridge Ponte Rotto,Rome Bridge Ponte Rotto,Rome bridge Ponte Rotto.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334280_000362775_3600.jpg,https://archive.org/download/SSID19334280_000362775_3600.jpg/SSID19334280_000362775_3600.jpg,Rome Bridge Pons Fabricius Synagogue,Rome Bridge Pons Fabricius Synagogue,Rome bridge Pons Fabricius Synagogue.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334279_000362774_3600.jpg,https://archive.org/download/SSID19334279_000362774_3600.jpg/SSID19334279_000362774_3600.jpg,Volci 1St Century Bridge,Volci 1St Century Bridge,Volci 1st century bridge.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334278_000362773_3600.jpg,https://archive.org/download/SSID19334278_000362773_3600.jpg/SSID19334278_000362773_3600.jpg,Verona Roman Bridge,Verona Roman Bridge,Verona Roman bridge.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334277_000362772_3600.jpg,https://archive.org/download/SSID19334277_000362772_3600.jpg/SSID19334277_000362772_3600.jpg,Pompeii Temple of Apollo,Pompeii Temple of Apollo,Pompeii Temple of Apollo.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334276_000362771_3600.jpg,https://archive.org/download/SSID19334276_000362771_3600.jpg/SSID19334276_000362771_3600.jpg,Pompeii Temple of Fortuna Augusta,Pompeii Temple of Fortuna Augusta,Pompeii Temple of Fortuna Augusta.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334275_000362770_3600.jpg,https://archive.org/download/SSID19334275_000362770_3600.jpg/SSID19334275_000362770_3600.jpg,Pompeii Temple of Fortuna Augusta,Pompeii Temple of Fortuna Augusta,Pompeii Temple of Fortuna Augusta.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334274_000362769_3600.jpg,https://archive.org/download/SSID19334274_000362769_3600.jpg/SSID19334274_000362769_3600.jpg,Pompeii Temple of Jupiter,Pompeii Temple of Jupiter,Pompeii Temple of Jupiter.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334273_000362768_3600.jpg,https://archive.org/download/SSID19334273_000362768_3600.jpg/SSID19334273_000362768_3600.jpg,Pompeii Temple of Jupiter Vesuvius,Pompeii Temple of Jupiter Vesuvius,Pompeii Temple of Jupiter Vesuvius.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334272_000362767_3600.jpg,https://archive.org/download/SSID19334272_000362767_3600.jpg/SSID19334272_000362767_3600.jpg,Pompeii Basilica,Pompeii Basilica,Pompeii basilica.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334271_000362766_3600.jpg,https://archive.org/download/SSID19334271_000362766_3600.jpg/SSID19334271_000362766_3600.jpg,Pompeii Basilica,Pompeii Basilica,Pompeii basilica.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334270_000362765_3600.jpg,https://archive.org/download/SSID19334270_000362765_3600.jpg/SSID19334270_000362765_3600.jpg,Pompeii Basilica,Pompeii Basilica,Pompeii basilica.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334269_000362764_3600.jpg,https://archive.org/download/SSID19334269_000362764_3600.jpg/SSID19334269_000362764_3600.jpg,Pompeii Basilica,Pompeii Basilica,Pompeii basilica.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334268_000362763_3600.jpg,https://archive.org/download/SSID19334268_000362763_3600.jpg/SSID19334268_000362763_3600.jpg,Pompeii Forum,Pompeii Forum,Pompeii forum.,image/jpeg,varia;landscape,Collection,,,,Pompeii forum,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334267_000362762_3600.jpg,https://archive.org/download/SSID19334267_000362762_3600.jpg/SSID19334267_000362762_3600.jpg,Pompeii Forum,Pompeii Forum,Pompeii forum.,image/jpeg,varia;landscape,Collection,,,,Pompeii forum,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334266_000362761_3600.jpg,https://archive.org/download/SSID19334266_000362761_3600.jpg/SSID19334266_000362761_3600.jpg,Pompeii Basilica,Pompeii Basilica,Pompeii basilica.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334265_000362760_3600.jpg,https://archive.org/download/SSID19334265_000362760_3600.jpg/SSID19334265_000362760_3600.jpg,Pompeii Forum,Pompeii Forum,Pompeii forum.,image/jpeg,varia;landscape,Collection,,,,Pompeii forum,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334264_000362759_3600.jpg,https://archive.org/download/SSID19334264_000362759_3600.jpg/SSID19334264_000362759_3600.jpg,Pompeii Macellum,Pompeii Macellum,Pompeii macellum.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334263_000362758_3600.jpg,https://archive.org/download/SSID19334263_000362758_3600.jpg/SSID19334263_000362758_3600.jpg,Pompeii Arch of Nero,Pompeii Arch of Nero,Pompeii Arch of Nero.,image/jpeg,varia;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334262_000362757_3600.jpg,https://archive.org/download/SSID19334262_000362757_3600.jpg/SSID19334262_000362757_3600.jpg,Pompeii Forum,Pompeii Forum,Pompeii forum.,image/jpeg,varia;landscape,Collection,,,,Pompeii forum,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334261_000362756_3600.jpg,https://archive.org/download/SSID19334261_000362756_3600.jpg/SSID19334261_000362756_3600.jpg,Pompeii Forum,Pompeii Forum,Pompeii forum.,image/jpeg,varia;landscape,Collection,,,,Pompeii forum,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334260_000362755_3600.jpg,https://archive.org/download/SSID19334260_000362755_3600.jpg/SSID19334260_000362755_3600.jpg,Pompeii Forum,Pompeii Forum,Pompeii forum.,image/jpeg,varia;landscape,Collection,,,,Pompeii forum,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
