objectid,filename,title,creator,description,format,subject,grouping,location,latitude,longitude,collection_grouping_location_notes,accession_number,museum_entry_link,collection_number,file_count,artist,culture,country,date_photographed,earliest_date,latest_date,date,style_or_period,materials_or_techniques,measurements,creation_or_discovery_site,tags,photographer,relationships,rights,license_info,,,,,,,,,,,,,
SSID19334180_000362675_3600.jpg,https://archive.org/download/SSID19334180_000362675_3600.jpg/SSID19334180_000362675_3600.jpg,Naxos 7th century Kouros,Timothy Moore Project Collection,Naxos 7th century Kouros,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,700 BC,600 BC,700 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334179_000362674_3600.jpg,https://archive.org/download/SSID19334179_000362674_3600.jpg/SSID19334179_000362674_3600.jpg,Naxos Apollon Kouros,Timothy Moore Project Collection,Naxos Apollon Kouros,image/jpeg,non-music,Alternate Angles,,,,Naxos Apollon Kouros Alternate Angles,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334178_000362673_3600.jpg,https://archive.org/download/SSID19334178_000362673_3600.jpg/SSID19334178_000362673_3600.jpg,Naples Bronze Apollo,Timothy Moore Project Collection,Naples Bronze Apollo,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334177_000362672_3600.jpg,https://archive.org/download/SSID19334177_000362672_3600.jpg/SSID19334177_000362672_3600.jpg,Naples Alexander the Great,Timothy Moore Project Collection,Naples Alexander the Great,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334176_000362671_3600.jpg,https://archive.org/download/SSID19334176_000362671_3600.jpg/SSID19334176_000362671_3600.jpg,Naples Drunken Faun,Timothy Moore Project Collection,Naples Drunken Faun,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334175_000362670_3600.jpg,https://archive.org/download/SSID19334175_000362670_3600.jpg/SSID19334175_000362670_3600.jpg,Naples Sleeping Faun,Timothy Moore Project Collection,Naples Sleeping Faun,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334174_000362669_3600.jpg,https://archive.org/download/SSID19334174_000362669_3600.jpg/SSID19334174_000362669_3600.jpg,Naples Hermes in Repose Lysippus,Timothy Moore Project Collection,Naples Hermes in Repose Lysippus,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334173_000362668_3600.jpg,https://archive.org/download/SSID19334173_000362668_3600.jpg/SSID19334173_000362668_3600.jpg,Athens National Museum Bronze Jockey,Timothy Moore Project Collection,From Artemision 2nd cent. BCE,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334172_000362667_3600.jpg,https://archive.org/download/SSID19334172_000362667_3600.jpg/SSID19334172_000362667_3600.jpg,Ephebe of Marathon,Timothy Moore Project Collection,Athens National Museum Bronze 330-325 BCE,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334171_000362666_3600.jpg,https://archive.org/download/SSID19334171_000362666_3600.jpg/SSID19334171_000362666_3600.jpg,Athens National Museum Athena,Timothy Moore Project Collection,From Piraeus 340-330 BCE,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,340 BC,330 BC,340 BC,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334170_000362665_3600.jpg,https://archive.org/download/SSID19334170_000362665_3600.jpg/SSID19334170_000362665_3600.jpg,Athens National Museum Ephebe of Antikythera,Timothy Moore Project Collection,340 BCE,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,340 BC,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334169_000362664_3600.jpg,https://archive.org/download/SSID19334169_000362664_3600.jpg/SSID19334169_000362664_3600.jpg,Athens National Museum Bronze Boxer,Timothy Moore Project Collection,350 BCE from Olympia,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,350 BC,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334168_000362663_3600.jpg,https://archive.org/download/SSID19334168_000362663_3600.jpg/SSID19334168_000362663_3600.jpg,Athens National Museum Bronze Mask,Timothy Moore Project Collection,tragic mask from 4th century BCE,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,500 BC,400 BC,500 BC,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334167_000362662_3600.jpg,https://archive.org/download/SSID19334167_000362662_3600.jpg/SSID19334167_000362662_3600.jpg,Athens National Archaeological Museum Athena Promachos 450 BCE,Timothy Moore Project Collection,Athena Promachos 450 BCE,image/jpeg,non-music,Athens National Archaeological Museum,,,,,,,,1,,,,Not Available,,450 BC,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334166_000362661_3600.jpg,https://archive.org/download/SSID19334166_000362661_3600.jpg/SSID19334166_000362661_3600.jpg,Athens National Archaeological Museum Zeus of Artemisioin 460-450 BCE,Timothy Moore Project Collection, Zeus of Artemisioin 460-450 BCE,image/jpeg,non-music,Athens National Archaeological Museum,,,,,,,,1,,,,Not Available,460 BC,450 BC,460 BC,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334165_000362660_3600.jpg,https://archive.org/download/SSID19334165_000362660_3600.jpg/SSID19334165_000362660_3600.jpg,Athens National Archaeological Museum Hermes Kriophoros 530 BCE,Timothy Moore Project Collection,Hermes Kriophoros 530 BCE,image/jpeg,non-music,Athens National Archaeological Museum,,,,,,,,1,,,,Not Available,,530 BC,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334164_000362659_3600.jpg,https://archive.org/download/SSID19334164_000362659_3600.jpg/SSID19334164_000362659_3600.jpg,Athens National Archaeological Museum Kouros from Piraeus 6th cent. BCE,Timothy Moore Project Collection,Kouros from Piraeus 6th cent. BCE,image/jpeg,non-music,Athens National Archaeological Museum,,,,,,,,1,,,,Not Available,600 BC,500 BC,600 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334163_000362658_3600.jpg,https://archive.org/download/SSID19334163_000362658_3600.jpg/SSID19334163_000362658_3600.jpg,Athens National Archaeological Museum Rider from Dodone 6th cent. BCE,Timothy Moore Project Collection,Rider from Dodone 6th cent. BCE,image/jpeg,non-music,Athens National Archaeological Museum,,,,,,,,1,,,,Not Available,600 BC,500 BC,600 BC,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334162_000362657_3600.jpg,https://archive.org/download/SSID19334162_000362657_3600.jpg/SSID19334162_000362657_3600.jpg,Piraeus Apollo,Timothy Moore Project Collection,Pompeii amphitheater and Vesuvius,image/jpeg,non-music;landscape;theater,,,,,,,,,1,,,,Not Available,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334161_000362656_3600.jpg,https://archive.org/download/SSID19334161_000362656_3600.jpg/SSID19334161_000362656_3600.jpg,View of Arcadia from Bassae,Timothy Moore Project Collection,View of Arcadia from Bassae,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334160_000362655_3600.jpg,https://archive.org/download/SSID19334160_000362655_3600.jpg/SSID19334160_000362655_3600.jpg,Delphi stadium,Timothy Moore Project Collection,Delphi stadium,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334159_000362654_3600.jpg,https://archive.org/download/SSID19334159_000362654_3600.jpg/SSID19334159_000362654_3600.jpg,Delphi Treasury of the Athenians,Timothy Moore Project Collection,Delphi Treasury of the Athenians,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334158_000362653_3600.jpg,https://archive.org/download/SSID19334158_000362653_3600.jpg/SSID19334158_000362653_3600.jpg,Delphi view with temple of Apollo,Timothy Moore Project Collection,Delphi view with temple of Apollo,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334157_000362652_3600.jpg,https://archive.org/download/SSID19334157_000362652_3600.jpg/SSID19334157_000362652_3600.jpg,Delphi,Timothy Moore Project Collection,Delphi,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334156_000362651_3600.jpg,https://archive.org/download/SSID19334156_000362651_3600.jpg/SSID19334156_000362651_3600.jpg,Acra,Timothy Moore Project Collection,Acra,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334155_000362650_3600.jpg,https://archive.org/download/SSID19334155_000362650_3600.jpg/SSID19334155_000362650_3600.jpg,Leuktra,Timothy Moore Project Collection,Leuktra,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334154_000362649_3600.jpg,https://archive.org/download/SSID19334154_000362649_3600.jpg/SSID19334154_000362649_3600.jpg,Thermopolae,Timothy Moore Project Collection,Thermopolae,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334153_000362648_3600.jpg,https://archive.org/download/SSID19334153_000362648_3600.jpg/SSID19334153_000362648_3600.jpg,Athens Mikros Metropolis,Timothy Moore Project Collection,Athens Mikros Metropolis,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334152_000362647_3600.jpg,https://archive.org/download/SSID19334152_000362647_3600.jpg/SSID19334152_000362647_3600.jpg,Athens Mount Lycabettos,Timothy Moore Project Collection,Athens Mount Lycabettos,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334151_000362646_3600.jpg,https://archive.org/download/SSID19334151_000362646_3600.jpg/SSID19334151_000362646_3600.jpg,Athens Panathenaic stadium Temple of Olympian Zeus,Timothy Moore Project Collection,Athens Panathenaic stadium Temple of Olympian Zeus,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334150_000362645_3600.jpg,https://archive.org/download/SSID19334150_000362645_3600.jpg/SSID19334150_000362645_3600.jpg,Chalcis straits,Timothy Moore Project Collection,Chalcis straits,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334149_000362644_3600.jpg,https://archive.org/download/SSID19334149_000362644_3600.jpg/SSID19334149_000362644_3600.jpg,Paros Naoussou flowers,Timothy Moore Project Collection,Paros Naoussou flowers,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334148_000362643_3600.jpg,https://archive.org/download/SSID19334148_000362643_3600.jpg/SSID19334148_000362643_3600.jpg,Paros Naoussou,Timothy Moore Project Collection,Paros Naoussou,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334147_000362642_3600.jpg,https://archive.org/download/SSID19334147_000362642_3600.jpg/SSID19334147_000362642_3600.jpg,Naxos or Paros church,Timothy Moore Project Collection,Naxos or Paros church,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334146_000362641_3600.jpg,https://archive.org/download/SSID19334146_000362641_3600.jpg/SSID19334146_000362641_3600.jpg,Naxos Plain,Timothy Moore Project Collection,Naxos Plain,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334145_000362640_3600.jpg,https://archive.org/download/SSID19334145_000362640_3600.jpg/SSID19334145_000362640_3600.jpg,Naxos mountains,Timothy Moore Project Collection,Naxos mountains,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334144_000362639_3600.jpg,https://archive.org/download/SSID19334144_000362639_3600.jpg/SSID19334144_000362639_3600.jpg,Naxos,Timothy Moore Project Collection,Naxos,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334143_000362638_3600.jpg,https://archive.org/download/SSID19334143_000362638_3600.jpg/SSID19334143_000362638_3600.jpg,Santorini sunset,Timothy Moore Project Collection,Santorini sunset,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334142_000362637_3600.jpg,https://archive.org/download/SSID19334142_000362637_3600.jpg/SSID19334142_000362637_3600.jpg,Santorini bay,Timothy Moore Project Collection,Santorini bay,image/jpeg,non-music;landscape,Collection,,,,Santorini,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334141_000362636_3600.jpg,https://archive.org/download/SSID19334141_000362636_3600.jpg/SSID19334141_000362636_3600.jpg,Santorini church,Timothy Moore Project Collection,Santorini church,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334140_000362635_3600.jpg,https://archive.org/download/SSID19334140_000362635_3600.jpg/SSID19334140_000362635_3600.jpg,Santorini?,Timothy Moore Project Collection,Santorini,image/jpeg,non-music;landscape,Collection,,,,Santorini,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334139_000362634_3600.jpg,https://archive.org/download/SSID19334139_000362634_3600.jpg/SSID19334139_000362634_3600.jpg,Santorini,Timothy Moore Project Collection,Santorini,image/jpeg,non-music;landscape;Theros,Collection,,,,Santorini,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334138_000362633_3600.jpg,https://archive.org/download/SSID19334138_000362633_3600.jpg/SSID19334138_000362633_3600.jpg,"Crete ""Head of Zeus""",Timothy Moore Project Collection,"Crete ""Head of Zeus""",image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334137_000362632_3600.jpg,https://archive.org/download/SSID19334137_000362632_3600.jpg/SSID19334137_000362632_3600.jpg,Crete Idaean Cave,Timothy Moore Project Collection,Crete Idaean Cave,image/jpeg,non-music,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334136_000362631_3600.jpg,https://archive.org/download/SSID19334136_000362631_3600.jpg/SSID19334136_000362631_3600.jpg,Crete near Idaean Cave,Timothy Moore Project Collection,Crete near Idaean Cave,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334135_000362630_3600.jpg,https://archive.org/download/SSID19334135_000362630_3600.jpg/SSID19334135_000362630_3600.jpg,Crete windmill,Timothy Moore Project Collection,Crete windmill,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334134_000362629_3600.jpg,https://archive.org/download/SSID19334134_000362629_3600.jpg/SSID19334134_000362629_3600.jpg,Crete mountains,Timothy Moore Project Collection,Crete mountains,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334133_000362628_3600.jpg,https://archive.org/download/SSID19334133_000362628_3600.jpg/SSID19334133_000362628_3600.jpg,Lesbos Eressos Sappho's birthplace,Timothy Moore Project Collection,Lesbos Eressos Sappho's birthplace,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334132_000362627_3600.jpg,https://archive.org/download/SSID19334132_000362627_3600.jpg/SSID19334132_000362627_3600.jpg,Lesbos Eressos birthplace of Sappho,Timothy Moore Project Collection,Lesbos Eressos birthplace of Sappho,image/jpeg,non-music;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334131_000362626_3600.jpg,https://archive.org/download/SSID19334131_000362626_3600.jpg/SSID19334131_000362626_3600.jpg,Taormina odeon and Hellenistic temple,Timothy Moore Project Collection,Taormina odeon and Hellenistic temple,image/jpeg,non-music,Alternate Angles,,,,Taormina Odeon and Hellenistic temple,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334130_000362625_3600.jpg,https://archive.org/download/SSID19334130_000362625_3600.jpg/SSID19334130_000362625_3600.jpg,Taormina odeon,Timothy Moore Project Collection,Taormina odeon,image/jpeg,non-music,Alternate Angles,,,,Taormina Odeon and Hellenistic temple,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334129_000362624_3600.jpg,https://archive.org/download/SSID19334129_000362624_3600.jpg/SSID19334129_000362624_3600.jpg,Taormina view of sea from theater,Timothy Moore Project Collection,Taormina view of sea from theater,image/jpeg,non-music;theater,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334128_000362623_3600.jpg,https://archive.org/download/SSID19334128_000362623_3600.jpg/SSID19334128_000362623_3600.jpg,Taormina theater scaenae frons Etna,Timothy Moore Project Collection,Taormina theater scaenae frons Etna,image/jpeg,non-music;theater;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334127_000362622_3600.jpg,https://archive.org/download/SSID19334127_000362622_3600.jpg/SSID19334127_000362622_3600.jpg,Taormina theater,Timothy Moore Project Collection,Taormina theater,image/jpeg,non-music;theater;landscape,,,,,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334126_000362621_3600.jpg,https://archive.org/download/SSID19334126_000362621_3600.jpg/SSID19334126_000362621_3600.jpg,Syracuse Nymphaeum behind theater,Timothy Moore Project Collection,Syracuse Nymphaeum behind theater,image/jpeg,non-music;theater,Collection,,,,Syracuse Theater,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334125_000362620_3600.jpg,https://archive.org/download/SSID19334125_000362620_3600.jpg/SSID19334125_000362620_3600.jpg,Syracuse theater inscription with names of royalty,Timothy Moore Project Collection,Syracuse theater inscription with names of royalty,image/jpeg,non-music;theater,Collection,,,,Syracuse Theater,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334124_000362619_3600.jpg,https://archive.org/download/SSID19334124_000362619_3600.jpg/SSID19334124_000362619_3600.jpg,Syracuse Theater: Possible Space for Curtain,Timothy Moore Project Collection,Syracuse Theater: Possible Space for Curtain,image/jpeg,non-music;theater,Collection,,,,Syracuse Theater,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334123_000362618_3600.jpg,https://archive.org/download/SSID19334123_000362618_3600.jpg/SSID19334123_000362618_3600.jpg,Syracuse theater remains of trapezoidal orchestra,Timothy Moore Project Collection,Syracuse theater remains of trapezoidal orchestra,image/jpeg,non-music;theater,Collection,,,,Syracuse Theater,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
